"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type"
0.000286807779215166,0.556095699638157,0.538,0.466,1,"SAMD4A","Microglia-PVM"
0.000287109266007123,-0.743011176869315,0.106,0.168,1,"AC009554.1","Microglia-PVM"
0.000310969050772699,0.350608883509029,0.128,0.073,1,"FP236383.3","Microglia-PVM"
0.000315200817676342,-0.447592251579441,0.279,0.355,1,"TARBP1","Microglia-PVM"
0.000318692838540576,-0.881636809308971,0.181,0.246,1,"AC053513.1","Microglia-PVM"
0.000333657512283321,-0.826262356854605,0.177,0.246,1,"TLR10","Microglia-PVM"
0.000352761431737463,-0.286204620741222,0.272,0.362,1,"MRC1","Microglia-PVM"
0.000359942746010068,0.306425578793171,0.556,0.486,1,"HIST1H2AC","Microglia-PVM"
0.000362929035215778,-0.360069132313539,0.403,0.482,1,"CD4","Microglia-PVM"
0.000379473855079967,-0.910435484901392,0.108,0.169,1,"LAMA2","Microglia-PVM"
0.000380122296890709,-0.492510066509889,0.482,0.558,1,"RASGEF1C","Microglia-PVM"
0.000381994826862687,0.516741276782037,0.297,0.222,1,"JADE2","Microglia-PVM"
0.000384522847547781,0.267405373968633,0.759,0.699,1,"ITSN2","Microglia-PVM"
0.000402883340820372,0.582618783630917,0.434,0.357,1,"SDCBP","Microglia-PVM"
0.000404402123425919,-0.589083385609732,0.124,0.187,1,"AP001021.3","Microglia-PVM"
0.000422013021220526,-0.409098171899831,0.568,0.622,1,"NAIP","Microglia-PVM"
0.000440599752271391,1.11800766281501,0.115,0.064,1,"P2RY8","Microglia-PVM"
0.000452799275590043,0.516889556174,0.186,0.12,1,"NEPRO","Microglia-PVM"
0.000460863106271311,-0.586023266713156,0.156,0.226,1,"AC009950.1","Microglia-PVM"
0.000481383883913049,-1.3245477152117,0.06,0.107,1,"BCL2L14","Microglia-PVM"
0.000483110918115222,-0.650665636113931,0.29,0.359,1,"RPL26","Microglia-PVM"
0.000489683897810348,-0.326692188878188,0.265,0.348,1,"AC025569.1","Microglia-PVM"
0.000499887130731012,-0.781103923803307,0.247,0.314,1,"LINC01268","Microglia-PVM"
0.00050973369619067,0.569618922495305,0.401,0.327,1,"GNG2","Microglia-PVM"
0.000510551152692267,-0.424921023759282,0.198,0.269,1,"UNC80","Microglia-PVM"
0.000510728886367812,-0.67841094658809,0.242,0.314,1,"ATP8B1","Microglia-PVM"
0.000518856779306271,0.270958538388088,0.51,0.422,1,"SH3RF1","Microglia-PVM"
0.000522546555374066,-0.641615999799963,0.267,0.335,1,"FBXO22","Microglia-PVM"
0.00053514306883917,-0.638879312096069,0.079,0.133,1,"RNF217-AS1","Microglia-PVM"
0.000549679985265901,-0.684902226994998,0.116,0.176,1,"CFAP74","Microglia-PVM"
0.000552892176737112,0.285995908351223,0.708,0.643,1,"ZBTB16","Microglia-PVM"
0.000557077243975064,-0.361767678378296,0.443,0.525,1,"LINC01684","Microglia-PVM"
0.000565789631074984,0.967745351069418,0.135,0.082,1,"AP001636.3","Microglia-PVM"
0.000601555313915616,0.518145954029619,0.346,0.269,1,"POM121C","Microglia-PVM"
0.000614341708963698,0.659864755655832,0.259,0.191,1,"TPP1","Microglia-PVM"
0.000619861247961299,0.308107109463137,0.633,0.552,1,"KMT2A","Microglia-PVM"
0.00062515051192087,-0.268608582772097,0.679,0.741,1,"ARHGAP25","Microglia-PVM"
0.000634196458242297,0.795254551508427,0.143,0.088,1,"EBPL","Microglia-PVM"
0.000635501758254398,-0.775942897244988,0.337,0.399,1,"SHOC1","Microglia-PVM"
0.000641924745244737,0.418486954290077,0.486,0.418,1,"ARHGAP18","Microglia-PVM"
0.000653638536110524,-0.450275286601818,0.143,0.207,1,"PDE10A","Microglia-PVM"
0.000656417476884008,0.361438858477754,0.469,0.39,1,"ZNF706","Microglia-PVM"
0.000674002344990212,-0.724047644490586,0.171,0.236,1,"AP002336.2","Microglia-PVM"
0.000708442894840851,-0.753535181751723,0.18,0.245,1,"SH3D19","Microglia-PVM"
0.000721060285244518,-0.288785863593882,0.73,0.787,1,"IL6ST","Microglia-PVM"
0.000742098507102554,0.49987421735926,0.224,0.157,1,"CLEC2B","Microglia-PVM"
0.000746606673884239,-0.758013855514244,0.065,0.112,1,"AL359091.1","Microglia-PVM"
0.000763756468624196,-0.456723276576599,0.235,0.308,1,"AC090517.5","Microglia-PVM"
0.000771415202521935,0.668198388109887,0.162,0.105,1,"INTS6-AS1","Microglia-PVM"
0.000778581821559725,-1.23295874484431,0.089,0.141,1,"AP005131.1","Microglia-PVM"
0.000779364314663257,0.437641373231122,0.526,0.457,1,"AXL","Microglia-PVM"
0.000794730164569283,-1.34483251047025,0.065,0.111,1,"AC022973.3","Microglia-PVM"
0.000796123316831303,-0.552304277817614,0.19,0.255,1,"AC008771.1","Microglia-PVM"
0.000844323324325041,-0.336984621213251,0.649,0.707,1,"A2M","Microglia-PVM"
0.000857174713121209,0.326512951899967,0.504,0.433,1,"MPHOSPH8","Microglia-PVM"
0.00086891749523709,0.643769940406404,0.153,0.098,1,"SLC17A9","Microglia-PVM"
0.000876648380966893,0.770186592226216,0.445,0.374,1,"ATP1B3","Microglia-PVM"
0.000911486319929692,-0.449498603607781,0.291,0.36,1,"TRIM9","Microglia-PVM"
0.000920965863087306,0.646723375767636,0.163,0.105,1,"GPSM3","Microglia-PVM"
0.000925581242941799,-0.280899538473192,0.68,0.731,1,"BLNK","Microglia-PVM"
0.000947965391159047,-0.410520824073239,0.339,0.402,1,"AC079793.1","Microglia-PVM"
0.000956976921538897,-0.462025338001414,0.255,0.33,1,"C12orf75","Microglia-PVM"
0.000969331703981943,-0.930321876154351,0.062,0.109,1,"ADGRG5","Microglia-PVM"
0.000969641343358771,0.396826068831364,0.415,0.332,1,"TMEM51","Microglia-PVM"
0.000980086777179258,-0.312477320286212,0.652,0.701,1,"ALPK1","Microglia-PVM"
0.000983066065490776,-0.331301647159947,0.411,0.487,1,"KMT5B","Microglia-PVM"
0.000990972070609491,-0.47176913574725,0.176,0.237,1,"DIAPH2-AS1","Microglia-PVM"
0.000991584462605329,0.446174548859589,0.459,0.375,1,"CD163","Microglia-PVM"
0.0010097082676523,-0.730206880663741,0.107,0.16,1,"RIC3","Microglia-PVM"
0.00101267456533333,0.464382915952356,0.276,0.206,1,"ARL6IP1","Microglia-PVM"
0.00104210294889604,0.254301355704312,0.756,0.706,1,"RASAL2","Microglia-PVM"
0.00109792450457066,-1.12089189867978,0.068,0.114,1,"BEX3","Microglia-PVM"
0.00110718179322519,-0.598740177772554,0.108,0.164,1,"CFAP298","Microglia-PVM"
0.00115933724156817,0.253229105912705,0.87,0.851,1,"FMN1","Microglia-PVM"
0.00120301661516752,-1.00925644412364,0.103,0.155,1,"TAP2","Microglia-PVM"
0.00121588147751253,0.485962362916832,0.413,0.342,1,"AGO2","Microglia-PVM"
0.00125751745413571,0.340904538155908,0.591,0.528,1,"CHST15","Microglia-PVM"
0.00131698591828488,0.574744649494458,0.286,0.216,1,"ZC3H3","Microglia-PVM"
0.00134277316819841,-0.696698764676902,0.064,0.11,1,"HPN","Microglia-PVM"
0.00135101360234827,0.840957834513066,0.131,0.082,1,"CERS2","Microglia-PVM"
0.00137498070159849,-0.588786552509681,0.168,0.23,1,"AC105916.1","Microglia-PVM"
0.00143747349010181,0.374650968017376,0.467,0.391,1,"EPSTI1","Microglia-PVM"
0.00144545268384029,0.341748394817235,0.639,0.59,1,"PRKCE","Microglia-PVM"
0.001473954715014,-0.495144445832027,0.717,0.73,1,"NRXN3","Microglia-PVM"
0.00148505829805268,0.987427641054867,0.207,0.149,1,"AL627171.2","Microglia-PVM"
0.00153184207477352,0.436804801643492,0.552,0.486,1,"BNIP3L","Microglia-PVM"
0.00153566667248771,0.338729710360019,0.457,0.381,1,"RNASEH2B","Microglia-PVM"
0.00154078917393933,-0.359738158124073,0.44,0.523,1,"PLD1","Microglia-PVM"
0.00156148428906591,-0.549128128062181,0.193,0.256,1,"TPM1","Microglia-PVM"
0.00159141062390116,0.264240871853157,0.8,0.792,1,"TANC2","Microglia-PVM"
0.00160178829876663,0.801013733284043,0.295,0.234,1,"DIRC3","Microglia-PVM"
0.0016456400991487,-0.630945951691377,0.093,0.145,1,"CBFA2T3","Microglia-PVM"
0.00165387414247437,0.561121212669875,0.25,0.188,1,"AKIRIN2","Microglia-PVM"
0.00166055612256733,-0.542371491146198,0.255,0.323,1,"DDX24","Microglia-PVM"
0.00167057531046492,-0.384191997268336,0.731,0.746,1,"TGFBR1","Microglia-PVM"
0.00169211979998185,0.677805555262363,0.236,0.174,1,"STK17B","Microglia-PVM"
0.0017171890184281,0.381287583248462,0.165,0.109,1,"FGR","Microglia-PVM"
0.00185322425927366,-0.312211440042685,0.612,0.663,1,"LINC01374","Microglia-PVM"
0.00187373245587228,1.16429170310513,0.102,0.059,1,"ICAM1","Microglia-PVM"
0.00193748050532832,0.483434089575482,0.165,0.11,1,"ALOX15B","Microglia-PVM"
0.00195267397417978,-0.737412164326644,0.083,0.133,1,"NAALAD2","Microglia-PVM"
0.00196163307262815,0.620129574653271,0.21,0.153,1,"SLC25A24","Microglia-PVM"
0.00200156148858761,-0.749856175990527,0.084,0.133,1,"AL109824.1","Microglia-PVM"
0.00204655858304488,0.390631770683913,0.333,0.264,1,"NEK10","Microglia-PVM"
0.00206174412604533,-1.02975890004366,0.079,0.125,1,"MAGEF1","Microglia-PVM"
0.00213064558190062,0.89020606207153,0.135,0.087,1,"AC060765.2","Microglia-PVM"
0.00214252613702863,0.280198409369206,0.527,0.452,1,"TXNIP","Microglia-PVM"
0.00214779134370721,-0.283474895342394,0.501,0.58,1,"SCLT1","Microglia-PVM"
0.00217889799002561,-0.769610028433618,0.134,0.188,1,"LINC01376","Microglia-PVM"
0.00218013903921087,-0.307813934461721,0.566,0.638,1,"MEF2C-AS1","Microglia-PVM"
0.00220133474869674,0.507483020741795,0.622,0.564,1,"STARD13","Microglia-PVM"
0.00220261931305571,0.363640325031962,0.491,0.432,1,"SLC38A2","Microglia-PVM"
0.0022121024296767,0.350621975096251,0.477,0.403,1,"BANP","Microglia-PVM"
0.00221520640350338,-0.398003317572067,0.204,0.27,1,"PDE1C","Microglia-PVM"
0.00224348857208727,1.63718553774186,0.122,0.078,1,"PLIN2","Microglia-PVM"
0.00225724203309741,1.05416662865545,0.133,0.085,1,"NUDT19","Microglia-PVM"
0.00226044292427874,0.451702465682877,0.144,0.095,1,"PGD","Microglia-PVM"
0.00226747690077654,-0.299374668235966,0.541,0.604,1,"GPCPD1","Microglia-PVM"
0.00230081798594516,-0.521434016453182,0.295,0.359,1,"DPH6","Microglia-PVM"
0.00232554967280189,0.312344046617102,0.751,0.718,1,"PRKAG2","Microglia-PVM"
0.00241250913515652,0.693633831926093,0.241,0.183,1,"AL035446.2","Microglia-PVM"
0.00241311223724065,0.327757538174691,0.751,0.712,1,"PDE3B","Microglia-PVM"
0.00243092788341985,-0.614421075206724,0.205,0.265,1,"HDGFL3","Microglia-PVM"
0.00246673552463058,0.560692008594481,0.236,0.177,1,"FAM20B","Microglia-PVM"
0.00247397270134494,-0.361685419927137,0.499,0.561,1,"OTULINL","Microglia-PVM"
0.00249055458676591,-0.567982526948449,0.082,0.128,1,"PCDH9-AS2","Microglia-PVM"
0.00253074758545315,0.336276074305997,0.182,0.126,1,"AKT1","Microglia-PVM"
0.00254973392605777,-0.874732129059891,0.07,0.114,1,"AC024257.1","Microglia-PVM"
0.00262193277367765,0.387422500828119,0.291,0.225,1,"RTF1","Microglia-PVM"
0.00262715508695996,-0.61697568393826,0.101,0.15,1,"KIF6","Microglia-PVM"
0.00264553309753696,-0.285986542499566,0.747,0.794,1,"LPAR6","Microglia-PVM"
0.00264653643241084,0.417288643843496,0.386,0.317,1,"USF2","Microglia-PVM"
0.0026525100549215,-0.391904917147902,0.329,0.391,1,"MAP7","Microglia-PVM"
0.00265721654827484,-0.337912295872051,0.324,0.395,1,"KIRREL3","Microglia-PVM"
0.00269688737759323,-0.514734477402764,0.199,0.259,1,"OXCT1","Microglia-PVM"
0.00272116277265714,-0.333921532726296,0.233,0.304,1,"LINC01091","Microglia-PVM"
0.00273406965262203,-0.891266612374523,0.153,0.207,1,"CMTR2","Microglia-PVM"
0.00277017130185874,0.436387127997298,0.186,0.13,1,"VEGFB","Microglia-PVM"
0.00278904788153158,-0.857853545539868,0.07,0.112,1,"AC110285.1","Microglia-PVM"
0.0027970728250407,0.554586459935318,0.344,0.277,1,"RBMS3","Microglia-PVM"
0.00282081626660344,-1.2215941998053,0.08,0.124,1,"FAM174A","Microglia-PVM"
0.00282632918232668,0.747423951985566,0.281,0.223,1,"DPP7","Microglia-PVM"
0.00284571949860375,0.324623034729595,0.511,0.441,1,"APAF1","Microglia-PVM"
0.00284903294975503,-0.496556732250139,0.3,0.364,1,"RPS3A","Microglia-PVM"
0.00289714761215776,-0.796346264763236,0.06,0.101,1,"AC063944.1","Microglia-PVM"
0.00292370876290498,0.831287211257147,0.114,0.071,1,"AC066613.1","Microglia-PVM"
0.00298553598874068,0.617508917154098,0.185,0.131,1,"SLC35E2A","Microglia-PVM"
0.00301198925135894,-0.638847676137512,0.145,0.201,1,"ARRDC1","Microglia-PVM"
0.00303812969818739,-0.750888936593041,0.224,0.28,1,"FCGR1B","Microglia-PVM"
0.00304160040306189,1.27039225082308,0.112,0.071,1,"BAG2","Microglia-PVM"
0.00304516363320327,-0.75555955800271,0.068,0.11,1,"TMEM154","Microglia-PVM"
0.00306063286422766,0.784690034238529,0.134,0.087,1,"PIGM","Microglia-PVM"
0.00307928654276913,-1.00140776668662,0.073,0.115,1,"OPALIN","Microglia-PVM"
0.00308009420480283,0.449886307430307,0.469,0.407,1,"N4BP1","Microglia-PVM"
0.00309544105925665,0.281027742538652,0.736,0.706,1,"PELI1","Microglia-PVM"
0.00311742399830683,0.510284464261679,0.267,0.201,1,"PRKRA","Microglia-PVM"
0.00311928014095025,-0.709001032752538,0.128,0.177,1,"MIR503HG","Microglia-PVM"
0.00312381659055649,-0.540632258950759,0.224,0.282,1,"AC090579.1","Microglia-PVM"
0.00323826593453579,-0.650591812525686,0.188,0.241,1,"AC002463.1","Microglia-PVM"
0.00324278206568206,0.836189073553507,0.124,0.08,1,"GPR161","Microglia-PVM"
0.00326848688673726,-0.869052588394223,0.08,0.125,1,"LUZP2","Microglia-PVM"
0.00329348635180252,-0.732111116768432,0.17,0.223,1,"AC079921.1","Microglia-PVM"
0.00329724263736578,0.748406389199189,0.144,0.097,1,"AL158071.4","Microglia-PVM"
0.00332046105777911,0.85578332524817,0.117,0.074,1,"SLC5A4-AS1","Microglia-PVM"
0.00332251125721791,1.10483793572423,0.149,0.104,1,"SYNE3","Microglia-PVM"
0.00338151761308295,0.407791797068969,0.228,0.172,1,"PSMD12","Microglia-PVM"
0.00338525135650001,-0.486688894833864,0.184,0.241,1,"CCDC200","Microglia-PVM"
0.00341720010875055,0.446354123145315,0.138,0.091,1,"C10orf88","Microglia-PVM"
0.00342500552608625,-0.293197252154157,0.153,0.207,1,"F13A1","Microglia-PVM"
0.0034673945432792,0.448730489524251,0.283,0.217,1,"RASGEF1B","Microglia-PVM"
0.00347972106248594,-0.684762992550721,0.182,0.24,1,"AC023051.1","Microglia-PVM"
0.00349710127816449,0.379410960405686,0.378,0.314,1,"HNMT","Microglia-PVM"
0.00350478477276275,0.634475008419792,0.165,0.112,1,"UROS","Microglia-PVM"
0.00350814294327588,0.421043486268832,0.346,0.278,1,"ESCO1","Microglia-PVM"
0.00352458765751509,-0.570489952579805,0.151,0.207,1,"TTTY14","Microglia-PVM"
0.00352581015722851,0.273411411698574,0.208,0.149,1,"SAP25","Microglia-PVM"
0.00354918633416197,0.408020614023857,0.652,0.633,1,"TRPS1","Microglia-PVM"
0.003593174537056,-0.352037175410386,0.27,0.341,1,"PARD3B","Microglia-PVM"
0.00378371187608667,-0.486504307214083,0.162,0.217,1,"AL512625.3","Microglia-PVM"
0.00390211128762744,0.402956779252427,0.37,0.307,1,"CDR2","Microglia-PVM"
0.00391647941212901,-0.487764345512596,0.207,0.265,1,"AC011287.1","Microglia-PVM"
0.00395125952308916,0.380404878279461,0.232,0.173,1,"DOC2A","Microglia-PVM"
0.00408935279060327,0.468334263813833,0.152,0.105,1,"AHNAK","Microglia-PVM"
0.0041517779354236,0.373591101661769,0.452,0.388,1,"RASSF3","Microglia-PVM"
0.00417461655391863,-0.296430037824902,0.583,0.654,1,"MIR646HG","Microglia-PVM"
0.00420855117523208,-0.314536289014471,0.445,0.508,1,"RIMS2","Microglia-PVM"
0.00429701262083427,-0.482930290079102,0.337,0.396,1,"ROBO1","Microglia-PVM"
0.00431788881889393,-0.785686408890235,0.133,0.182,1,"ABHD16A","Microglia-PVM"
0.00433718381664398,0.318963040543011,0.179,0.125,1,"IRAK1","Microglia-PVM"
0.00435358742140056,0.257805959301323,0.617,0.558,1,"MARCH6","Microglia-PVM"
0.00437040999578373,-0.418936308413402,0.223,0.288,1,"RFX3-AS1","Microglia-PVM"
0.00447517666590357,-0.311512958470794,0.219,0.282,1,"SLC35F3","Microglia-PVM"
0.00448449120315934,-0.520062310451881,0.098,0.144,1,"AC017101.1","Microglia-PVM"
0.00457175522187012,-0.431554893135666,0.2,0.26,1,"ZNF608","Microglia-PVM"
0.00458073078942476,-0.51792958879778,0.18,0.236,1,"CHCHD7","Microglia-PVM"
0.00467386836420644,-0.641708063271846,0.241,0.294,1,"FILIP1L","Microglia-PVM"
0.00468640490014518,-0.805811646940292,0.074,0.115,1,"LINC00624","Microglia-PVM"
0.00478633751552694,0.712303292770105,0.117,0.074,1,"SPNS1","Microglia-PVM"
0.00486656179915784,-0.71772071406675,0.083,0.126,1,"IL21R","Microglia-PVM"
0.00487667545743712,0.430217280412189,0.256,0.199,1,"TSC22D3","Microglia-PVM"
0.00488016274788105,0.361987265840343,0.483,0.412,1,"HLA-B","Microglia-PVM"
0.00489147996473912,-0.331787734934544,0.074,0.115,1,"TOM1L1","Microglia-PVM"
0.0048946927819024,0.323777483110642,0.575,0.514,1,"EXOC2","Microglia-PVM"
0.00499478123698568,-0.552160130717078,0.172,0.223,1,"AC005165.1","Microglia-PVM"
0.00507321645622141,-0.839957098735876,0.125,0.172,1,"LINC01572","Microglia-PVM"
0.00509020791790846,0.521144689596835,0.333,0.278,1,"PPARG","Microglia-PVM"
0.00514395402190852,-0.395167537693257,0.236,0.292,1,"NECAB1","Microglia-PVM"
0.00514460413581501,0.281946125074468,0.684,0.61,1,"LAPTM5","Microglia-PVM"
0.00514505029096746,-0.483751757250333,0.116,0.164,1,"GREB1L","Microglia-PVM"
0.00516573684082,0.264028129279519,0.492,0.419,1,"TLR5","Microglia-PVM"
0.00519492116373747,0.685532974478039,0.165,0.116,1,"FLT1","Microglia-PVM"
0.00523171584289203,0.295582583443843,0.578,0.524,1,"SNCA","Microglia-PVM"
0.00525757964016286,0.768879050375953,0.318,0.259,1,"NAMPT","Microglia-PVM"
0.00527379602687519,0.296686438181768,0.458,0.386,1,"FGFR1OP2","Microglia-PVM"
0.00531345741995372,-0.512864489342298,0.19,0.246,1,"ARHGAP1","Microglia-PVM"
0.0053588425898665,-0.562152796629689,0.103,0.15,1,"ACSL6","Microglia-PVM"
0.00546816878609181,-0.287017865422845,0.51,0.547,1,"CACNA1D","Microglia-PVM"
0.00548483907935089,-0.314315496678964,0.513,0.574,1,"GRID2","Microglia-PVM"
0.00555181097400357,-1.07352188590669,0.071,0.111,1,"AC012459.1","Microglia-PVM"
0.0055996535719353,-0.297645266729565,0.515,0.556,1,"IL4R","Microglia-PVM"
0.00560698815520744,-0.489978721123829,0.37,0.422,1,"MCM3AP","Microglia-PVM"
0.00564084631840694,-0.758261273997562,0.106,0.152,1,"TRUB1","Microglia-PVM"
0.0056745961517952,0.323119595235791,0.295,0.231,1,"MAFG","Microglia-PVM"
0.00571985805091827,-0.729711828996237,0.128,0.177,1,"LIMA1","Microglia-PVM"
0.00572223539966183,0.290064064854343,0.64,0.582,1,"JARID2","Microglia-PVM"
0.00575422705982441,-0.607016075772079,0.093,0.138,1,"PRKCA-AS1","Microglia-PVM"
0.00580140899161486,0.629978470369887,0.19,0.139,1,"JUN","Microglia-PVM"
0.00587691024378941,0.323534097408068,0.574,0.514,1,"LCP2","Microglia-PVM"
0.00591507157126574,0.375403297442374,0.515,0.451,1,"CKLF","Microglia-PVM"
0.00593634159291381,0.266740210714977,0.621,0.559,1,"LINC00486","Microglia-PVM"
0.00596107168561986,0.372778274500539,0.296,0.235,1,"CPNE8","Microglia-PVM"
0.00597289293610279,-0.341969978930662,0.233,0.294,1,"LILRB4","Microglia-PVM"
0.0060651230984981,-0.712433456301044,0.074,0.114,1,"FHAD1","Microglia-PVM"
0.00608009968261978,0.283213200172807,0.492,0.42,1,"SUFU","Microglia-PVM"
0.00608470887422986,-0.488155072356006,0.092,0.135,1,"AC004158.1","Microglia-PVM"
0.00615678864517554,-0.422589192436032,0.318,0.376,1,"PDIA3","Microglia-PVM"
0.00616366604550684,-0.250093000185038,0.292,0.351,1,"SPARCL1","Microglia-PVM"
0.00619593523700915,-0.31668616198878,0.292,0.357,1,"LOXL3","Microglia-PVM"
0.00619915243614633,0.452697906085994,0.306,0.247,1,"LBR","Microglia-PVM"
0.00620947776505886,-0.411485600584305,0.13,0.179,1,"INTS12","Microglia-PVM"
0.0063619246870299,0.284494898529777,0.37,0.304,1,"MTM1","Microglia-PVM"
0.00638836262867798,0.537095754201012,0.21,0.158,1,"CYTIP","Microglia-PVM"
0.00640837520313952,0.469518866715251,0.259,0.208,1,"UBE3B","Microglia-PVM"
0.00647358703399585,0.252521297464962,0.378,0.311,1,"TAPBP","Microglia-PVM"
0.0065203567640298,0.486869983809796,0.443,0.39,1,"ITPKB","Microglia-PVM"
0.00654093195056596,0.383189455158162,0.311,0.254,1,"FLCN","Microglia-PVM"
0.00657269102959802,0.41023396130318,0.228,0.174,1,"PLEKHA3","Microglia-PVM"
0.00657478655823864,-0.58920799604557,0.467,0.519,1,"RPS24","Microglia-PVM"
0.00662088308359102,0.492181568819356,0.111,0.072,1,"SNAI3","Microglia-PVM"
0.00666447935059289,0.351276401252366,0.412,0.355,1,"GSPT1","Microglia-PVM"
0.00669129918217819,0.289481769300948,0.573,0.534,1,"IRS2","Microglia-PVM"
0.00670918435368882,0.588743293352561,0.235,0.178,1,"DOT1L","Microglia-PVM"
0.00671885325802545,-0.310934559200322,0.142,0.192,1,"SFXN2","Microglia-PVM"
0.00676531625027107,-0.60754287716863,0.107,0.152,1,"HHAT","Microglia-PVM"
0.00680218719727647,-0.308303108748345,0.064,0.102,1,"CDON","Microglia-PVM"
0.00683519739965681,0.616534137607637,0.159,0.114,1,"GBP2","Microglia-PVM"
0.00698529904532282,-0.371677532617418,0.172,0.226,1,"AC053527.2","Microglia-PVM"
0.00700330417024562,-0.362059768056918,0.082,0.122,1,"COL25A1","Microglia-PVM"
0.00701310740301286,0.259618103004404,0.614,0.551,1,"XPR1","Microglia-PVM"
0.00716088954528907,-0.43879165337811,0.31,0.359,1,"BTG2","Microglia-PVM"
0.00716745651019246,0.33361060687828,0.357,0.295,1,"SHMT1","Microglia-PVM"
0.0071695043490709,-0.582586382664025,0.198,0.249,1,"C1orf112","Microglia-PVM"
0.00718259574715612,-0.329014153339095,0.153,0.206,1,"NEXMIF","Microglia-PVM"
0.0072331433789184,0.442396398324177,0.348,0.293,1,"NPIPB5","Microglia-PVM"
0.0072686817624123,0.363421577405796,0.482,0.424,1,"KAT2B","Microglia-PVM"
0.00726932224576116,-0.477733466225138,0.278,0.335,1,"ATP5MC2","Microglia-PVM"
0.00728226473238084,0.48076685078295,0.361,0.306,1,"TRIM56","Microglia-PVM"
0.00729185297497193,0.269758697661072,0.139,0.095,1,"HOMER3","Microglia-PVM"
0.00734404841907818,0.297762805896534,0.491,0.438,1,"SNX24","Microglia-PVM"
0.00736334826872818,-0.32147425851784,0.335,0.399,1,"GPM6B","Microglia-PVM"
